filename	event_labels
YhlMDHf1eF2o_40.000_50.000.wav	Vacuum_cleaner
Y6Pp3N1pbw14_0.000_9.000.wav	Cat,Speech
YDdT2p0dYEFQ_15.000_25.000.wav	Cat
Y4YYfiwXdecQ_50.000_60.000.wav	Dog
Y0SvCgEqeFaQ_30.000_40.000.wav	Speech
YXp8wmar0woU_8.000_18.000.wav	Running_water,Speech
Y198x-X_aaIo_70.000_80.000.wav	Dog
YrP7iQsOCBuo_10.000_20.000.wav	Running_water
Ysu9M4gFy0a0_50.000_60.000.wav	Running_water
Y1jgLYR74yrU_30.000_40.000.wav	Dog,Speech
Y8Fu2jIgtw10_100.000_110.000.wav	Alarm_bell_ringing,Speech
Y2x4YY4iCh_I_21.000_31.000.wav	Dog,Speech
YerUCX-QsTlE_30.000_40.000.wav	Vacuum_cleaner
YlECUlJ9OBlI_40.000_50.000.wav	Running_water
YFQ7h6xqZeJk_20.000_30.000.wav	Dishes
Y0mf31tqZhFs_60.000_70.000.wav	Dog,Speech
Ymd3uKJGD19o_50.000_60.000.wav	Running_water
YfcFEMkkkotk_30.000_40.000.wav	Vacuum_cleaner
YNFH6AYTGDOg_100.000_110.000.wav	Blender
Yk7NADteODwc_30.000_40.000.wav	Dog,Speech
YKgAVGSYfPIc_0.000_10.000.wav	Cat
Y5auTv92pFHw_50.000_60.000.wav	Speech
Y72iyxc7ueU4_10.000_20.000.wav	Running_water
YatkiN9vlt80_30.000_40.000.wav	Dishes,Frying,Speech
YOtQfR8Cn3VI_140.000_150.000.wav	Speech
YrQOG5J3ce48_230.000_240.000.wav	Alarm_bell_ringing,Speech
YPg41Zz4TUX8_100.000_110.000.wav	Dishes,Speech
YHyWDybfy0MA_270.000_280.000.wav	Speech
YfUkhYg3sQak_120.000_130.000.wav	Running_water
Y4Es_oSTs_Gc_230.000_240.000.wav	Speech,Vacuum_cleaner
Y13wi58mGQiY_40.000_50.000.wav	Dog
YB5AMfCUvQuo_30.000_40.000.wav	Dishes,Speech
YDbqirFobrYM_20.000_30.000.wav	Running_water
YUVdGUbDMkeQ_160.000_170.000.wav	Blender,Speech
YwbyZQuaIMRc_30.000_40.000.wav	Alarm_bell_ringing,Speech
YkaAqg8OEK1c_110.000_120.000.wav	Dishes,Speech
Y1XyFx2y3zK8_0.000_10.000.wav	Dishes,Speech
Y2bsGN7w0IsA_0.000_6.000.wav	Dog
Y63cUu_yjZck_16.000_26.000.wav	Cat
YRFaAMfPWiCg_0.000_10.000.wav	Alarm_bell_ringing
YHK9HcXLaCjM_110.000_120.000.wav	Speech
Y2jFRICR24-Q_29.000_39.000.wav	Cat
YKs1odLTTI0o_20.000_30.000.wav	Running_water
YDaMmowA46Zc_30.000_40.000.wav	Vacuum_cleaner
YlY9PMCzzi24_130.000_140.000.wav	Speech
YR45YVW9uw8Q_130.000_140.000.wav	Blender
YAk6rC0q_WaA_230.000_240.000.wav	Electric_shaver_toothbrush,Speech
YCrNr56E9Xxk_400.000_410.000.wav	Blender,Speech
YkuCbL8sY9WY_10.000_20.000.wav	Vacuum_cleaner
YI2HedWZJD_o_90.000_100.000.wav	Dishes
Y1gDfxijjEA0_30.000_40.000.wav	Dog,Speech
YZzObmxl2n4U_20.000_30.000.wav	Alarm_bell_ringing
Y1rFEFzJkHC8_20.000_30.000.wav	Vacuum_cleaner
YvnxE80xP-yk_10.000_20.000.wav	Running_water
YRuiVARJs4yE_140.000_150.000.wav	Frying
Y6vJyqoneOB4_30.000_40.000.wav	Speech
Y6zp_XToi2D8_350.000_360.000.wav	Dishes,Speech
YBHyX_L6f9fw_90.000_100.000.wav	Running_water
Y-7kGYLofPgM_380.000_390.000.wav	Cat,Speech
YDZzr85zHelk_140.000_150.000.wav	Alarm_bell_ringing
YGq4nigFWNWI_300.000_310.000.wav	Frying,Speech
YL5R3xy1lUls_260.000_270.000.wav	Dishes,Frying,Speech
Y44UoyRQelwg_11.000_21.000.wav	Dog,Speech
Y1CDmK9GfFFw_30.000_40.000.wav	Dog
YOaoidTRbJIs_40.000_50.000.wav	Blender,Speech
YntA4vrxzcDo_430.000_440.000.wav	Alarm_bell_ringing
YVmGbLgkwMn8_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y_FaJ4leVjFk_30.000_40.000.wav	Speech
YIPIbEAJp0A0_30.000_40.000.wav	Electric_shaver_toothbrush
YDD2lNh10pZg_290.000_300.000.wav	Running_water,Speech
Y3uC0VjH0g2o_30.000_40.000.wav	Speech
Y8-uKZqyZnX8_30.000_40.000.wav	Cat,Speech
Y4D1fdqzam0s_30.000_40.000.wav	Dog
Y-S4jm_6mb3s_4.000_14.000.wav	Dishes,Speech
Y-wDemwOuiuM_30.000_40.000.wav	Speech
YoLaO0QoNpIo_20.000_30.000.wav	Running_water
Ygj_fSXExuOw_20.000_30.000.wav	Electric_shaver_toothbrush,Speech
Y2FLWHYDMedQ_30.000_40.000.wav	Cat,Speech
Y4YMKoIwRb70_40.000_50.000.wav	Dog
Y5gKTj18sBXA_10.000_20.000.wav	Running_water
YsgJoOINDx8s_20.000_30.000.wav	Running_water,Speech
YECusEY5Emo4_130.000_140.000.wav	Running_water
YTTgWshASL8Y_10.000_20.000.wav	Dog
Y6UhXQhxD-CU_30.000_40.000.wav	Speech
YsWK-AmyfbFo_400.000_410.000.wav	Dishes,Running_water
YnDbgFCWpnNk_130.000_140.000.wav	Blender
YLrUx2l2aR7c_10.000_20.000.wav	Running_water
Y4Er4VOkusQ4_30.000_40.000.wav	Dog,Speech
Y8dFxtC7xJFQ_30.000_40.000.wav	Cat
Y141v5oRfUHM_27.000_37.000.wav	Cat,Speech
YJhk6ts63LeE_330.000_340.000.wav	Dishes,Speech
Yw6UzT2LEdaw_50.000_60.000.wav	Electric_shaver_toothbrush,Speech
YO3-aBl11POg_130.000_140.000.wav	Frying,Speech
Y0fxD0B1b8sw_30.000_40.000.wav	Dog
YQSe4oIRgOBQ_30.000_40.000.wav	Speech,Vacuum_cleaner
Y92zpYJXxj08_10.000_20.000.wav	Running_water
Y66heyEPj1WE_5.000_15.000.wav	Cat
YmncolhlmvvM_480.000_490.000.wav	Electric_shaver_toothbrush,Speech
Y3kulVycV5iM_30.000_40.000.wav	Cat
Y2L9wL8C-Iuc_30.000_40.000.wav	Dog
Y3OFi-JWcGK8_50.000_60.000.wav	Dog
YpsW9S32OYYw_30.000_40.000.wav	Dishes,Speech
Ysqve3r3omPo_0.000_10.000.wav	Running_water
YGxIlKIyyyOI_30.000_40.000.wav	Cat,Speech
Y2qfcFHR1WK8_70.000_80.000.wav	Dog
Y5dEWjIBVYLo_30.000_40.000.wav	Cat,Speech
YNxlTinnNlek_30.000_40.000.wav	Frying,Speech
Y1XblOtCeqcQ_29.000_39.000.wav	Cat,Speech
Yxa0lH1rx6zY_3.000_13.000.wav	Alarm_bell_ringing,Speech
YN3pV8al8KNI_30.000_40.000.wav	Dog,Speech
Y5tRlDcJMSLg_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
Y0xh0x5wL_lg_70.000_80.000.wav	Running_water
Yt83iDbyvVlo_80.000_90.000.wav	Speech,Vacuum_cleaner
Ymhtt1hAfyJw_30.000_40.000.wav	Running_water
YZYb5t26vUZI_210.000_220.000.wav	Dishes,Speech
Y077_m7wNT3I_20.000_30.000.wav	Dog
Ym_gYeAmcYHI_90.000_100.000.wav	Vacuum_cleaner
Y4SHLDq0_qfQ_21.000_31.000.wav	Dog
Y-2T84hKp5pU_30.000_40.000.wav	Cat
YhHBnRVXI4Ns_100.000_110.000.wav	Alarm_bell_ringing,Speech
YE5Txjv5jJJs_10.000_20.000.wav	Running_water
Y4XY0qgsLl10_19.000_29.000.wav	Speech
YlLITTuMpx58_10.000_20.000.wav	Running_water,Speech
Y88id3bEvC4s_0.000_7.000.wav	Cat,Speech
YE0UW2QDlgMU_20.000_30.000.wav	Running_water
Y4fvgSLN2ypY_560.000_570.000.wav	Running_water
YtE1idU67lnU_100.000_110.000.wav	Vacuum_cleaner
YLPxJrPT-ABw_120.000_130.000.wav	Frying,Speech
YUMqwg_Uyisk_0.000_4.000.wav	Alarm_bell_ringing
YtbonAxTHHEg_100.000_110.000.wav	Vacuum_cleaner
YSttPgT1xd7Y_20.000_30.000.wav	Running_water
YrlqNDoNMd6E_160.000_170.000.wav	Dishes,Frying,Speech
YlNi8oAfaOKY_80.000_90.000.wav	Vacuum_cleaner
Y9YUMLUa6_Kk_390.000_400.000.wav	Vacuum_cleaner
Y1UC_T_VBQ7g_30.000_40.000.wav	Dog
YLCqDi78XmpQ_70.000_80.000.wav	Running_water
YO1f48lasScM_0.000_10.000.wav	Running_water
Y-IK4okM-Xxw_30.000_40.000.wav	Dog,Speech
YGweY8MC46wk_20.000_30.000.wav	Running_water
YeRJsmIqXFgU_340.000_350.000.wav	Running_water,Speech
YGaZhOF_ww4M_20.000_30.000.wav	Cat
YetX7mPoT8F0_90.000_100.000.wav	Speech,Vacuum_cleaner
YpDKv6jd94ms_270.000_280.000.wav	Electric_shaver_toothbrush,Speech
YLB5rvbOzcGU_70.000_80.000.wav	Running_water
YIHQlD8HukOw_30.000_40.000.wav	Vacuum_cleaner
YmWY8RTqpz44_50.000_60.000.wav	Alarm_bell_ringing,Speech
YT8iivMlZj2U_10.000_20.000.wav	Vacuum_cleaner
Y2N7JHq6fGpc_0.000_10.000.wav	Dog
YbNEJcoFsIyc_20.000_30.000.wav	Frying
Y56HleLMsynY_30.000_40.000.wav	Cat
Y36xzrUTlmKw_40.000_50.000.wav	Dog
YDESGSMK-yQQ_80.000_90.000.wav	Running_water
Yqy15Wglk4mc_60.000_70.000.wav	Running_water
YhGc66b_Dpcs_360.000_370.000.wav	Blender,Speech
YdCAVAG_POO8_180.000_190.000.wav	Dishes,Speech
Yf-mp1Tsf0i0_6.000_16.000.wav	Alarm_bell_ringing,Speech
YWRZoBvacNH0_340.000_350.000.wav	Dishes,Frying,Speech
YUJyT5PR8IOc_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
Y3s6gC7A1Ak0_9.000_19.000.wav	Cat,Speech
Y1nFEwGr7Kys_80.000_90.000.wav	Cat
Y2r0Q5uIhdLU_30.000_40.000.wav	Speech
YrzQb3cCsB_E_10.000_20.000.wav	Running_water
YSywKyTbK3WI_30.000_40.000.wav	Speech
Y5Ohd_cArE8A_18.000_28.000.wav	Cat
YMn2Cv0PpDV8_30.000_40.000.wav	Vacuum_cleaner
Y4tuKQQTQ-5g_30.000_40.000.wav	Cat,Speech
Y3IPOYt95c_Y_30.000_40.000.wav	Dog,Speech
YBVmJ5z5hXMk_30.000_40.000.wav	Cat
YLkizXYk87DI_10.000_20.000.wav	Cat
YIR9ktWGqz-Q_570.000_580.000.wav	Running_water,Speech
YJicVe0JyRiE_80.000_90.000.wav	Frying,Speech
Y3YkprzaH6Fc_20.000_30.000.wav	Dishes
YSOnaorXAq3w_300.000_310.000.wav	Dishes,Speech
YSlcVqkIIvB0_0.000_10.000.wav	Vacuum_cleaner
YNnt49h9kSuQ_60.000_70.000.wav	Dishes,Speech
YVbwaczi2GS4_20.000_30.000.wav	Vacuum_cleaner
Y2uGbFvIrm5A_21.000_31.000.wav	Cat,Speech
Y3S8bTR5VAp0_30.000_40.000.wav	Cat
YIiXD5yBADE4_210.000_220.000.wav	Dishes,Speech
Ybe8MmMGEr0U_30.000_40.000.wav	Speech
YR3WBDoRR32Q_450.000_460.000.wav	Dishes,Speech
Y2_OpvBn-Lls_19.000_29.000.wav	Cat,Speech
YEdjiLyp44gk_100.000_110.000.wav	Frying,Speech
Y4bDIiIXdyS0_22.000_32.000.wav	Dog
Y1gOpSK9iZcM_4.000_14.000.wav	Cat
Y4LZfNU_Cp-U_30.000_40.000.wav	Dog,Speech
YbKdJKtxgSVM_0.000_10.000.wav	Running_water
YxrA2vhn44bE_10.000_20.000.wav	Running_water
YK0UDKe1y74M_120.000_130.000.wav	Speech,Vacuum_cleaner
YAxjJx12nSDY_380.000_390.000.wav	Dishes
Y1IzdzrgIsK0_0.000_10.000.wav	Speech
YvH3VOa2N8rI_20.000_30.000.wav	Running_water
YxHcbyOP-NC0_20.000_30.000.wav	Blender
YEKifc0bC7bc_90.000_100.000.wav	Running_water,Speech
YZGZ1LLTCbgw_0.000_10.000.wav	Dishes,Speech
Y2GYcambLa-4_150.000_160.000.wav	Dog
YylMASJ6_w20_330.000_340.000.wav	Running_water
Yax3D_JVKf6k_50.000_60.000.wav	Electric_shaver_toothbrush,Speech
YWhYsf0vXo94_450.000_460.000.wav	Speech,Vacuum_cleaner
YT-s6oOFYYX8_23.000_33.000.wav	Cat
YCTr4qqb6tvQ_110.000_120.000.wav	Speech
YITq2Z2feoaM_50.000_60.000.wav	Vacuum_cleaner
YzkslGsxPw7w_60.000_70.000.wav	Dishes,Frying,Speech
Y8HBrOtWa8FE_30.000_40.000.wav	Dog
YV8HgvN21iLw_30.000_40.000.wav	Running_water
Y01rEOrFIUO0_5.000_15.000.wav	Cat,Speech
Y8aODU_lTEos_50.000_60.000.wav	Speech
Y2OAsQQ5xJLM_30.000_40.000.wav	Cat
Y1UW0AbD2D-I_30.000_40.000.wav	Dog
YLUQElHsZebo_0.000_10.000.wav	Running_water
YfkrqbIh3JIk_210.000_220.000.wav	Dishes,Frying,Speech
Y31TFoGudgks_0.000_10.000.wav	Speech
Y60foC_3pPLg_30.000_40.000.wav	Alarm_bell_ringing
YKxJg1J5RZJo_440.000_450.000.wav	Speech
Yc9StkrmhS0Y_30.000_40.000.wav	Alarm_bell_ringing,Speech
Ythd_9ClIR9Y_280.000_290.000.wav	Dishes,Frying,Speech
YhJZW8ZOU49M_10.000_20.000.wav	Dishes,Frying
Y1y10mtbYQP8_30.000_40.000.wav	Cat,Speech
Y7L18NcwzrKM_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
YK-Ac3WC4ByM_40.000_50.000.wav	Alarm_bell_ringing,Speech
Ydm0tSDrMGUA_490.000_500.000.wav	Running_water
Y1d73tfwfi4E_310.000_320.000.wav	Dog
YITnufkNNEB8_70.000_80.000.wav	Running_water
YLilHhkwdfKM_10.000_20.000.wav	Running_water,Speech
YHhOlDluuMGQ_250.000_260.000.wav	Running_water,Speech
YbftuQDik_Ak_30.000_40.000.wav	Alarm_bell_ringing
Y0jhMDwFvNUs_0.000_10.000.wav	Dog
Y5H5Bx1ugaR8_0.000_10.000.wav	Cat,Speech
YZYO_XKKRsyk_140.000_150.000.wav	Vacuum_cleaner
YMUFiebN_CHI_560.000_570.000.wav	Dishes,Speech
YQSaXDBWVtsc_190.000_200.000.wav	Vacuum_cleaner
YfqFSZoU5Tq0_30.000_40.000.wav	Vacuum_cleaner
YEEFejKIsZl4_70.000_80.000.wav	Vacuum_cleaner
Y3JLBP8VnukU_12.000_22.000.wav	Dog
YBpNvAXlunuM_500.000_510.000.wav	Running_water,Speech
YHHTzc4_7S2A_30.000_40.000.wav	Cat,Speech
Y-ej17LDVOJc_22.000_32.000.wav	Cat
YbiDoDHwzQi8_30.000_40.000.wav	Blender
YOMiuc2xE_Tc_150.000_160.000.wav	Dishes,Speech
YK9DXRFyZK0M_60.000_70.000.wav	Dishes,Speech
Y2X4ALywaSWU_26.000_36.000.wav	Dog
YZrxs7K-h598_160.000_170.000.wav	Running_water,Speech
YtDuvnUtcoE4_10.000_20.000.wav	Running_water
Y6uay86VYVY0_0.000_10.000.wav	Running_water
YfYRN_kMtURQ_270.000_280.000.wav	Vacuum_cleaner
Ym0526lEsiDg_60.000_70.000.wav	Running_water
YR6hvGnBe83g_150.000_160.000.wav	Running_water
YiAuoN5Cwl20_30.000_40.000.wav	Dishes
Yu0ea5Yakc2Q_20.000_30.000.wav	Frying,Speech
YclDoNTv2cQU_560.000_570.000.wav	Speech
Yom5WKWZx66g_90.000_100.000.wav	Blender,Speech
YYe77Gec_Iso_0.000_10.000.wav	Running_water,Speech
YNJfyu0QxaUI_550.000_560.000.wav	Dishes,Speech
YufjHH29ywkU_230.000_240.000.wav	Running_water,Speech
YzPKoDjXdIXo_150.000_160.000.wav	Alarm_bell_ringing
Y4eCIbc4sJVI_30.000_40.000.wav	Speech
Y-Ln9HQ6lLtI_50.000_60.000.wav	Cat
YyfqNNInub1I_230.000_240.000.wav	Blender,Speech
YJkvsKyU-upA_30.000_40.000.wav	Cat
YZkk7aRqZAT8_180.000_190.000.wav	Dishes,Speech
YzF-nLxIJ2uY_160.000_170.000.wav	Dishes
YI5aXnPbSsGQ_30.000_40.000.wav	Running_water
YnWqfAQjoy3g_510.000_520.000.wav	Dishes
Y2bYkSWdnZJo_30.000_40.000.wav	Cat,Speech
Yk-R56-J75kI_60.000_70.000.wav	Alarm_bell_ringing
Y4ImfvbxMsuQ_30.000_40.000.wav	Dog
Y3dnnR31JNHY_9.000_19.000.wav	Dog
Y2nhefmTNF4w_30.000_40.000.wav	Dog,Speech
YPSY837seJQI_10.000_20.000.wav	Alarm_bell_ringing,Speech
YEIuhmqRkNiA_290.000_300.000.wav	Running_water,Speech
Y6B3OBpUCfVk_460.000_470.000.wav	Speech
Yc1UUdpjCPMk_120.000_130.000.wav	Running_water
YD8TYIdrO60c_10.000_20.000.wav	Dog,Speech
YdP1My54HfaM_140.000_150.000.wav	Dishes,Speech
Y91kouM8FBB8_20.000_30.000.wav	Alarm_bell_ringing
YjrwEZ4kI3wQ_30.000_40.000.wav	Running_water
Y0xdB2_eO3mo_30.000_40.000.wav	Dog
Yly34-mmvMa4_10.000_20.000.wav	Alarm_bell_ringing,Blender,Speech
Y-V2kHoPX7Hg_25.000_35.000.wav	Dog,Speech
Y8jsPXvABIzM_230.000_240.000.wav	Running_water,Speech
YEDQspNCzU5s_90.000_100.000.wav	Speech
YWtbhxZnKN5E_20.000_30.000.wav	Cat
Yr175GdT_Pj0_170.000_180.000.wav	Running_water,Speech
YpwjeM_fG_qY_240.000_250.000.wav	Running_water,Speech
Yh5CN_uzb2X0_40.000_50.000.wav	Vacuum_cleaner
YdsS6y92ebWM_190.000_200.000.wav	Speech
Y66DfUfJEH1w_30.000_40.000.wav	Cat
YJKjrMruPMPo_30.000_40.000.wav	Speech
Y-jz5Eco0mJI_0.000_10.000.wav	Dog
YqPQ61njMDGw_30.000_40.000.wav	Dishes,Frying
YvirGRYVfGvE_20.000_30.000.wav	Running_water
YSG2rDB78XY8_40.000_50.000.wav	Running_water
Y-kpfKim2ipc_30.000_40.000.wav	Speech
YZfXnOWonP_E_580.000_590.000.wav	Dishes,Speech
YLcKlInyt_d4_10.000_20.000.wav	Vacuum_cleaner
Y8IDK38GpZKg_30.000_40.000.wav	Cat
Y07PC2zb3_xc_10.000_20.000.wav	Vacuum_cleaner
Yk9R3Yi1C95Q_40.000_50.000.wav	Running_water
Y6JyHw_Clffw_0.000_2.000.wav	Cat
YOx3UAofJsIM_270.000_280.000.wav	Speech,Vacuum_cleaner
Y6VVQpWrCbU8_10.000_20.000.wav	Cat
YhPKr3LkfE04_140.000_150.000.wav	Speech
YJHxFlpU4aZg_100.000_110.000.wav	Running_water,Speech
YiqDPrUM9NPo_480.000_490.000.wav	Dishes,Speech
Y3_V4h89snlE_60.000_70.000.wav	Dog
YvGQbI7l4sQc_170.000_180.000.wav	Frying
Y-I2wwE7WFOU_24.000_34.000.wav	Cat
Y3y9gG3G22rM_3.000_13.000.wav	Cat,Speech
YBQQPql76V74_40.000_50.000.wav	Running_water
YD1TF9R00h30_40.000_50.000.wav	Dishes,Speech
Y2cpf2IhVvL4_0.000_10.000.wav	Speech
YKeVUagDleIg_30.000_40.000.wav	Cat,Speech
YYvcEcjCQi48_30.000_40.000.wav	Dog,Vacuum_cleaner
Y1Joc13gxQpY_20.000_30.000.wav	Speech
YIOx3KKEqYhU_90.000_100.000.wav	Frying,Speech
Y8Glmf3RoVGM_5.000_15.000.wav	Blender
YXfghHEgntWU_10.000_20.000.wav	Running_water
Y7bYU3jGkvj8_30.000_40.000.wav	Cat,Speech
Y115lQZ-dP8E_10.000_20.000.wav	Dog
YHqzC6L3PugE_60.000_70.000.wav	Cat
Y7nr9p-1F0Ww_30.000_40.000.wav	Cat
YLsV0iQy3a3E_250.000_260.000.wav	Dishes
YO6RrbX0QlyM_10.000_20.000.wav	Alarm_bell_ringing
YZkqdEC2RRnM_0.000_10.000.wav	Alarm_bell_ringing,Speech
YhNM8stQ6tM4_260.000_270.000.wav	Vacuum_cleaner
YUjQiZqokp1s_0.000_10.000.wav	Vacuum_cleaner
Y7IG__q0MExs_350.000_360.000.wav	Running_water,Speech
YV6inTD6ICGY_30.000_40.000.wav	Speech
Y-XM8YBIpGbU_20.000_30.000.wav	Cat,Speech
YCEyE3gflQ4Q_500.000_510.000.wav	Speech
Y0fE0ZMBCmbk_30.000_40.000.wav	Dog,Speech
Y5TxbaYT-o_s_10.000_20.000.wav	Running_water
Yu1DpIxM7EEM_490.000_500.000.wav	Frying,Speech
YVjSEIRnLAh8_30.000_40.000.wav	Speech
Y2RgrWwVRo6o_30.000_40.000.wav	Speech
YJWf5c8U0JHg_160.000_170.000.wav	Running_water,Speech
YQGCTee_i74Q_60.000_70.000.wav	Speech
Y0d5HOSctqDw_0.000_8.000.wav	Dog
YKW2B-Rv8bjs_30.000_40.000.wav	Speech
Yww8P-xivX1Q_130.000_140.000.wav	Dishes
YPBqrYFp7lv4_250.000_260.000.wav	Vacuum_cleaner
YvGCgNgBEvf8_30.000_40.000.wav	Alarm_bell_ringing,Speech
YozfhnFdJgDY_30.000_40.000.wav	Frying
YivVG7cgbzxA_20.000_30.000.wav	Alarm_bell_ringing
YLRboyhYviQI_460.000_470.000.wav	Running_water,Speech
YsU5PnIdyhq0_0.000_10.000.wav	Alarm_bell_ringing,Speech
YXRawUUlXBZg_30.000_40.000.wav	Dishes,Frying,Speech
Y235XlMt9XCY_30.000_40.000.wav	Dog
YGXMj2aysQCI_80.000_90.000.wav	Running_water
YLWcGnMuJYm8_30.000_40.000.wav	Blender
Yz6hEttTIn-k_10.000_20.000.wav	Running_water
Y66zG4Om2Ttw_0.000_8.000.wav	Running_water
YMu4C_mLCrOE_360.000_370.000.wav	Speech
YmjVbB1fgbh4_210.000_220.000.wav	Alarm_bell_ringing,Speech
YijisPg7I5yA_130.000_140.000.wav	Frying,Speech
YxFIV-vOExjY_20.000_30.000.wav	Frying,Speech
Y1BKad219Bbk_170.000_180.000.wav	Speech
Y2bfnyw6Dz7c_20.000_30.000.wav	Speech
Y4PRB4mbNHWw_13.000_23.000.wav	Cat,Speech
Y-kiVAKf_SJA_30.000_40.000.wav	Cat,Dishes,Speech
YTPT45WtI71s_0.000_10.000.wav	Running_water
YTfL-474-r6I_30.000_40.000.wav	Vacuum_cleaner
Y-6axSq5UpRU_30.000_40.000.wav	Dog,Speech
YgY4oudUBiGQ_15.000_25.000.wav	Running_water
Yyuq02rBx3Dw_220.000_230.000.wav	Running_water
YAXzvJZMiON4_30.000_40.000.wav	Running_water
YZuD3xQQzj8g_30.000_40.000.wav	Vacuum_cleaner
YGYFX4MO3LLY_80.000_90.000.wav	Cat,Speech
Y-HJxeIFmUd0_30.000_40.000.wav	Dog,Speech
Y29eLpkhV2y4_100.000_110.000.wav	Dog,Speech
YifT5OEyE6kA_150.000_160.000.wav	Dishes,Speech
YSaeP81CDDC0_0.000_10.000.wav	Running_water
YM2Y3bCCDJYs_270.000_280.000.wav	Frying,Speech
Y0YXCgZeIiFQ_14.000_24.000.wav	Dog
Y4ECNmri8cKs_30.000_40.000.wav	Dog
YBy8khICDG2M_0.000_10.000.wav	Alarm_bell_ringing
YRRMNfvyNLR0_50.000_60.000.wav	Speech
YDDbLxcpGECM_10.000_20.000.wav	Alarm_bell_ringing
Y7QhGtn-5Z5U_19.000_29.000.wav	Cat,Speech
Y02Vmi1JY5rc_30.000_40.000.wav	Dog
YS6LtIA_Ymuc_60.000_70.000.wav	Dishes
Yqj0deE4DOZ4_30.000_40.000.wav	Vacuum_cleaner
YwpvElMjOKOI_180.000_190.000.wav	Alarm_bell_ringing
YV0aV0GAo4DU_180.000_190.000.wav	Blender,Speech
YeZKABsjIc9k_0.000_7.000.wav	Running_water
YC5BviixCQaQ_0.000_10.000.wav	Dog
YLAVr291jgR8_210.000_220.000.wav	Speech
Y1yADGwQBDrE_30.000_40.000.wav	Cat
YnhuIrJ-GeEE_50.000_60.000.wav	Vacuum_cleaner
Y-wYSFtND2Ws_10.000_20.000.wav	Dog
YJhFzvS9RYBk_0.000_9.000.wav	Cat
YOgcRlNh7_po_80.000_90.000.wav	Running_water
YTF27s3kNP4k_80.000_90.000.wav	Dishes,Frying
YPmmlocbGQF4_110.000_120.000.wav	Dishes,Electric_shaver_toothbrush,Speech
Y7XMNs1cUBPI_250.000_260.000.wav	Vacuum_cleaner
YKlCGS1LkvCk_30.000_40.000.wav	Cat,Speech
YnYanFiBP8s0_140.000_150.000.wav	Frying,Speech
YWHt3AIAvDp0_40.000_50.000.wav	Running_water
Y0xOa3cWQRX4_21.000_31.000.wav	Cat,Speech
YOXFqeIhfadE_130.000_140.000.wav	Dishes,Frying,Speech
YcOUxcs7A-os_0.000_10.000.wav	Running_water
YUB86dZnG6z8_110.000_120.000.wav	Dishes,Frying,Speech
YmyeyIi4JMa4_50.000_60.000.wav	Dishes
Ys7e2lwq0CDU_170.000_180.000.wav	Dishes,Running_water
Y1hAr0kYvhuY_30.000_40.000.wav	Speech
YkcFhFvpc7UA_100.000_110.000.wav	Blender,Speech
Y2MsYfIPAkB4_30.000_40.000.wav	Dog
YoKLx4jlz-xU_400.000_410.000.wav	Running_water,Speech
YCrRCXnXpYMY_260.000_270.000.wav	Speech
Y-QR3VA9idqE_30.000_40.000.wav	Dog,Speech
Yo7oqJQVCrd0_30.000_40.000.wav	Running_water
Y_Jy6jqY4nS8_0.000_10.000.wav	Electric_shaver_toothbrush,Speech
YK-8qk-QLi7I_540.000_550.000.wav	Dishes,Speech
YikG8XGcwLCU_20.000_30.000.wav	Vacuum_cleaner
Yd4Y3zPOScfQ_80.000_90.000.wav	Blender
YzPyYpAWVarc_150.000_160.000.wav	Vacuum_cleaner
YUahFDtPAB_A_10.000_20.000.wav	Running_water
YG9KIco6pG8w_100.000_110.000.wav	Dishes,Speech
Ykmh_o8BdvIg_150.000_160.000.wav	Dishes,Speech
YZqY4BDCtUc0_130.000_140.000.wav	Vacuum_cleaner
YF1vhHzxElY4_90.000_100.000.wav	Speech,Vacuum_cleaner
Y2tB9I5UEYsw_30.000_40.000.wav	Dog
YVE7NAWssTP4_0.000_10.000.wav	Speech
YijPV85z2acE_130.000_140.000.wav	Electric_shaver_toothbrush,Speech
Y0Nyh-LqZ7T0_15.000_25.000.wav	Cat,Speech
YfjTsDntI6UU_100.000_110.000.wav	Running_water,Speech
YO51pp68NwCY_40.000_50.000.wav	Alarm_bell_ringing,Speech
YjIq2DdGwnGE_300.000_310.000.wav	Dishes,Vacuum_cleaner
Y5dk12GG2pA0_30.000_40.000.wav	Cat,Speech
Y-kNMHtXJfIQ_10.000_20.000.wav	Dog,Speech
Y2cSEiDEUaFs_30.000_40.000.wav	Dog,Speech
Yu1d11QRPdKg_250.000_260.000.wav	Blender
YMB2qJ7HXyXY_70.000_80.000.wav	Cat
YimZFfa8AvaE_220.000_230.000.wav	Running_water
Y4x15kpXx2VA_29.000_39.000.wav	Cat,Speech
YDcTVhzr_MvI_270.000_280.000.wav	Alarm_bell_ringing
Y9AWCk7HlG4o_40.000_50.000.wav	Cat,Speech
Y_SaxOh1uXDU_170.000_180.000.wav	Blender
YIXhuq5Y1Qqs_0.000_10.000.wav	Running_water,Speech
Y6iCtWJUbR_4_30.000_40.000.wav	Speech
YYmJ6xp2S73k_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
