label	Accelerating, revving, vroom	Alarm_bell_ringing	Animal	Applause	Bark	Bell	Bicycle bell	Bicycle, tricycle	Bird	Bird vocalization, bird call, bird song	Blender	Boat, Water vehicle	Boiling	Breathing	Burping, eructation	Bus	Buzz	Camera	Car	Cat	Cheering	Chewing, mastication	Chicken, rooster	Chirp, tweet	Chuckle, chortle	Clapping	Clock	Coin (dropping)	Computer keyboard	Cough	Crackle	Cricket	Crow	Crowd	Crumpling, crinkling	Crushing	Crying, sobbing	Cupboard open or close	Dishes	Dog	Domestic animals, pets	Door	Drawer open or close	Drill	Drip	Electric_shaver_toothbrush	Engine	Engine starting	Explosion	Fart	Female singing	Fill (with liquid)	Finger snapping	Fire	Fireworks	Fixed-wing aircraft, airplane	Fowl	Frying	Gasp	Giggle	Glass	Glass chink, clink	Glass shatter	Growling	Gunshot, gunfire	Gurgling, bubbling	Hammer	Hands	Hiss	Human group actions	Human voice	Insect	Keys jangling	Knock	Laughter	Liquid	Male singing	Mechanical fan	Mechanisms	Meow	Microwave oven	Motor vehicle (road)	Music	Pour	Power tool	Printer	Purr	Rain	Rattle	Run	Running_water	Scissors	Screaming	Shout	Sigh	Singing	Siren	Slam	Sliding door	Sneeze	Speech	Speech synthesizer	Splash, splatter	Squeak	Subway, metro, underground	Tap	Telephone	Thump, thud	Thunderstorm	Tick	Tick-tock	Tools	Traffic noise, roadway noise	Trickle, dribble	Truck	Typewriter	Typing	Vacuum_cleaner	Vehicle	Vehicle horn, car horn, honking, toot	Walk, footsteps	Water	Waves, surf	Whispering	Whoosh, swoosh, swish	Wind	Writing
Cricket	0.0	0.0010471204188481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022805017103762	0.0010799136069114	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0393162393162393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3218390804597701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041443619409428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003783006733751	0.0034246575342465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0121951219512195	0.0012206505349321	0.0	0.0	0.0	0.0	0.0080935251798561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068965517241379	0.0	0.0025188916876574	0.0	0.0	0.0	0.0	0.0150922302962548	0.0
Crow	0.0	0.0	0.0	0.0	0.0	0.0030674846625766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1176470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0006907269901571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002269804040251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001436059452861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Crowd	0.0	0.0010471204188481	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	0.0010799136069114	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060975609756097	0.0	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0	0.0005180452426178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0	0.0	0.0012110202845897	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0006983240223463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071942446043165	0.0043010752688172	0.0	0.0	0.0	0.0	0.0	0.0	0.0004308178358584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Crumpling, crinkling	0.0	0.000523560209424	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	0.0043196544276457	0.0	0.0	0.0014084507042253	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112781954887218	0.0	0.0	0.0	0.0047689524749218	0.0005180452426178	0.0	0.0	0.0	0.0	0.0	0.0015455950540958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021036024191427	0.0	0.0	0.0	0.0046189376443418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0	0.0	0.0009082652134423	0.0	0.0	0.0	0.0028750851176515	0.0	0.0	0.0	0.0034916201117318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032275416890801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002225892151935	0.0	0.0	0.0098522167487684	0.0	0.0014988009592326	0.0	0.0018587360594795	0.0	0.0012124151309408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029673590504451	0.0	0.0	0.0	0.0029850746268656	0.0	0.0	0.0	0.0005589714924538	0.0
Crushing	0.0	0.0	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005589714924538	0.0
Crying, sobbing	0.0	0.000523560209424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1194029850746268	0.0	0.0011511264594639	0.0	0.0	0.0	0.0	0.0	0.0	0.0023183925811437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555555555	0.0006055101422948	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0011638733705772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005026208085014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007274490785645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0
Cupboard open or close	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0003288932741325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180297264306742e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012594458438287	0.0	0.0	0.0	0.0	0.0	0.0
Dishes	0.0625	0.0015706806282722	0.0062893081761006	0.0	0.0098556846180922	0.0153374233128834	0.0	0.0	0.2	0.0330672748004561	0.0356371490280777	0.0	0.3137254901960784	0.0690140845070422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2101449275362318	0.0	0.0034188034188034	0.1066666666666666	0.0414201183431952	0.0	0.0	0.0	0.1219512195121951	0.0	0.0	0.0	0.0	0.1390977443609022	0.0	0.2388059701492537	0.25	0.2836704489393192	0.0013814539803142	0.0	0.00625	0.1911764705882352	0.0	0.0204081632653061	0.0007727975270479	0.0	0.0	0.0	0.0	0.0228310502283105	0.0112359550561797	0.0441176470588235	0.0	0.0	0.0	0.0	0.2726794635813831	0.0360531309297912	0.0582329317269076	0.1794871794871795	0.1778290993071593	0.0	0.0100090991810737	0.010752688172043	0.0	0.0	0.1162790697674418	0.0444444444444444	0.0	0.039103481163567	0.0	0.0	0.1481481481481481	0.0257341810475325	0.1087866108786611	0.0695067264573991	0.2205882352941176	0.1023681622153287	0.0	0.1578947368421052	0.005181347150259	0.0884543761638733	0.180722891566265	0.0	0.0	0.0	0.0	0.0493827160493827	0.0	0.0250134480903711	0.1428571428571428	0.0215827338129496	0.0494623655913978	0.02	0.0422535211267605	0.0151515151515151	0.0606060606060606	0.0	0.2682926829268293	0.0853378329862856	0.0	0.0138888888888888	0.0098522167487684	0.0	0.0656474820143884	0.0	0.020446096654275	0.0	0.0420708050436469	0.0	0.0	0.0	0.0421052631578947	0.0	0.0	0.0	0.0	0.0413793103448275	0.1948051948051948	0.0239294710327455	0.0880597014925373	0.0	0.0642201834862385	0.0101010101010101	0.0156512017887087	0.0
Dog	0.0625	0.0049738219895287	0.2012578616352201	0.0909090909090909	0.1837381203801478	0.1257668711656441	0.0	0.1764705882352941	0.0222222222222222	0.0900798175598631	0.0	0.0	0.0	0.0509859154929577	0.0	0.0	0.25	0.0	0.0	0.007719298245614	0.0	0.0072463768115942	0.125	0.07008547008547	0.1666666666666666	0.0887573964497041	0.0	0.0294117647058823	0.0	0.0182926829268292	0.0	0.0344827586206896	0.2941176470588235	0.063063063063063	0.0075187969924812	0.125	0.0	0.0	0.0016444663706627	0.1754446554999136	0.1785714285714285	0.0	0.0	0.0	0.0285714285714285	0.0	0.0	0.0	0.0	0.0	0.0228310502283105	0.0	0.1176470588235294	0.0	0.3333333333333333	0.0	0.1666666666666666	0.0002629503023928	0.0531309297912713	0.0261044176706827	0.0	0.0300230946882217	0.0	0.200181983621474	0.0	0.0319148936170212	0.0	0.1627906976744186	0.0666666666666666	0.0	0.0631855030996662	0.1011235955056179	0.1276595744680851	0.037037037037037	0.0971843778383288	0.0292887029288702	0.0269058295964125	0.0	0.0544752969660286	0.0068493150684931	0.0175438596491228	0.1036269430051813	0.0332867783985102	0.0072289156626506	0.0	0.0	0.0066225165562913	0.0	0.0493827160493827	0.0705128205128205	0.0040344271113501	0.0	0.0503597122302158	0.0344086021505376	0.0	0.1267605633802817	0.0	0.0	0.0119047619047619	0.0121951219512195	0.0560781216342356	0.0127659574468085	0.0277777777777777	0.167487684729064	0.0	0.0455635491606714	0.0526315789473684	0.0613382899628252	0.0	0.0614694471387002	0.0	0.0	0.0434782608695652	0.0210526315789473	0.0	0.0	0.0	0.0	0.0896551724137931	0.0	0.0289672544080604	0.0223880597014925	0.0	0.0948012232415902	0.0505050505050505	0.159865846841811	0.2
Domestic animals, pets	0.0	0.0	0.0031446540880503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123456790123456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180297264306742e-05	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0	0.0
Door	0.0	0.0045811518324607	0.0	0.0	0.0014079549454417	0.0	0.0	0.0	0.0	0.0022805017103762	0.0	0.0	0.0	0.0018309859154929	0.0	0.0571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051282051282051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0	0.0	0.01875	0.0	0.0	0.0	0.0007727975270479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075901328273244	0.0040160642570281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019074868860276	0.0112359550561797	0.0	0.0	0.0009082652134423	0.00418410041841	0.0022421524663677	0.0	0.0009079216161004	0.0	0.0	0.0129533678756476	0.00256052141527	0.0	0.0	0.0526315789473684	0.0	0.0	0.0	0.0256410256410256	0.0013448090371167	0.0	0.0	0.0	0.0	0.0	0.0	0.0303030303030303	0.0476190476190476	0.0	0.0015437639118259	0.0	0.0	0.0147783251231527	0.03125	0.0032973621103117	0.0	0.0037174721189591	0.0	0.0007274490785645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075566750629722	0.0	0.0	0.0	0.0	0.0011179429849077	0.0
Drawer open or close	0.0	0.000392670157068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013155730965301	0.0	0.0	0.0	0.088235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006052810774003	0.0	0.0	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00080688542227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005026208085014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006062075654704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137931034482758	0.0	0.0031486146095717	0.0	0.0	0.0	0.0	0.0011179429849077	0.0
Drill	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0	0.0	0.0	0.0
Drip	0.0	0.000261780104712	0.0	0.0	0.0010559662090813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012676056338028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059171597633136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019733596447952	0.0010360904852357	0.0	0.0	0.0	0.0	0.1959183673469387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016690510252742	0.0	0.0	0.0	0.002119285498032	0.0	0.0	0.0	0.0028750851176515	0.0	0.0	0.0	0.0009310986964618	0.0024096385542168	0.0	0.0	0.0	0.0	0.0	0.0	0.014792899408284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027285129604365	0.0	0.0034722222222222	0.0	0.0	0.0014988009592326	0.0	0.0	0.0	0.001454898157129	0.0	0.0	0.0	0.0105263157894736	0.0	0.0	0.0	0.0	0.0	0.0	0.0031486146095717	0.0462686567164179	0.0	0.0	0.0	0.0	0.0
Electric_shaver_toothbrush	0.0	0.000261780104712	0.0031446540880503	0.0	0.0014079549454417	0.0	0.0	0.0	0.0	0.0057012542759407	0.0	0.0	0.0	0.0057746478873239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406	0.0	0.0298507462686567	0.0	0.0001644466370662	0.0	0.0	0.00625	0.0	0.0	0.0	0.0193199381761978	0.0	0.0	0.0	0.0	0.0273972602739726	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0056925996204933	0.0100401606425702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076299475441106	0.0	0.0	0.0	0.0154405086285195	0.00418410041841	0.0156950672645739	0.0	0.0046152682151774	0.0068493150684931	0.0	0.0025906735751295	0.0083798882681564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005379236148466	0.0	0.0215827338129496	0.0064516129032258	0.01	0.0140845070422535	0.0	0.0	0.0	0.0	0.0089394700940618	0.0	0.0034722222222222	0.0	0.0	0.0047961630695443	0.0	0.0074349442379182	0.0	0.0063045586808923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012594458438287	0.0	0.0	0.0061162079510703	0.0	0.0005589714924538	0.0
Engine	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602	0.0	0.0003027550711474	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077044589646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Engine starting	0.0	0.000392670157068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077044589646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Explosion	0.0	0.0007853403141361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022805017103762	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181818181818181	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006055101422948	0.0	0.0	0.0	0.0002269804040251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002513104042507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003637245392822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0	0.0	0.0030581039755351	0.0101010101010101	0.0	0.0
Fart	0.0	0.0007853403141361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068415051311288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109090909090909	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004539608080502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002513104042507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007274490785645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014925373134328	0.0	0.0	0.0606060606060606	0.0	0.0
Female singing	0.0	0.0011780104712041	0.0	0.0	0.0021119324181626	0.0	0.0	0.0	0.0	0.0	0.0010799136069114	0.0	0.0	0.0012676056338028	0.0	0.0	0.0	0.0	0.0	0.0021052631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009866798223976	0.0005180452426178	0.0	0.0	0.0	0.0	0.0	0.0092735703245749	0.0	0.0	0.0	0.0	0.0821917808219178	0.0	0.0	0.0	0.0	0.0	0.0	0.0021036024191427	0.0037950664136622	0.0040160642570281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038149737720553	0.0	0.0	0.0	0.0015137753557372	0.0	0.0179372197309417	0.0	0.0003783006733751	0.0	0.0	0.0	0.0081471135940409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161377084454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001615566884469	0.0	0.0069444444444444	0.0	0.0	0.0020983213429256	0.0	0.0	0.0	0.0008486905916585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fill (with liquid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0072463768115942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030487804878048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0449438202247191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0006809412120753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032275416890801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000538522294823	0.0	0.0	0.0	0.0	0.001199040767386	0.0	0.0018587360594795	0.0	0.0002424830261881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068965517241379	0.0	0.0	0.0014925373134328	0.0	0.0	0.0	0.0	0.0
